secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
482,48,109.2,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
483,60,109,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
484,60,108.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
485,60,108,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
486,55.75,107.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
487,51.5,107,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
488,0,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
489,0,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
490,0,102,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
491,15,102.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
492,30,102.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
493,45,102.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
494,60,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
495,60,104,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
496,60,104.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
497,60,105,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
498,45,105.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
499,30,105.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
500,15,105.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
501,0,106,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
502,0,106.083,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
503,0,106.167,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
504,0,106.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
505,0,106.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
506,0,106.417,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
507,0,106.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
508,0,106.583,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
509,0,106.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
510,0,106.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
511,0,106.833,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
512,0,106.917,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
513,0,107,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
514,0,107.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
515,0,107.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
516,0,107.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
517,0,108,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
518,0,107.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
519,0,107.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
520,0,107.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
521,0,107,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
522,0,106.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
523,0,106.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
524,0,106,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
525,0,106.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
526,0,106.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
527,0,107,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
528,0,107.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
529,0,107.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
530,0,108,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
531,0,107.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
532,0,107.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
533,0,107,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
534,0,105,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
535,0,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
536,0,98,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
537,0,98,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
538,0,97.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
539,0,97,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
540,0,96.8333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
541,0,96.6667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
542,0,96.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
543,0,96.3333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
544,0,96.1667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
545,0,96,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
546,0,96.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
547,0,96.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
548,0,96.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
549,0,97,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
550,2.81579,97.0526,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
551,5.63158,97.1053,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
552,8.44737,97.1579,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
553,11.2632,97.2105,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
554,14.0789,97.2632,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
555,16.8947,97.3158,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
556,19.7105,97.3684,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
557,22.5263,97.4211,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
558,25.3421,97.4737,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
559,28.1579,97.5263,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
560,30.9737,97.5789,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
561,33.7895,97.6316,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
562,36.6053,97.6842,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
563,39.4211,97.7368,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
564,42.2368,97.7895,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
565,45.0526,97.8421,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
566,47.8684,97.8947,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
567,50.6842,97.9474,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
568,53.5,98,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
569,53.5,98.3333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
570,53.5,98.6667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
571,53.5,99,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
572,44.5833,98.6667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
573,35.6667,98.3333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
574,26.75,98,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
575,17.8333,97.6667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
576,8.91667,97.3333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
577,0,97,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
578,0,96,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
579,0,95,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
580,0,96,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
581,0,97,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
582,0,98,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
583,60,100,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
584,60,100.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
585,60,100.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
586,60,101,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
587,60,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
588,56.75,102,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
589,53.5,101,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
590,53.5,100,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
591,53.5,101,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
592,53.5,102,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
593,56.5,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
594,57.6667,103.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
595,58.8333,104.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
596,60,105,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
597,60,108,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
598,60,110,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
599,60,111.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
600,60,113,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
601,58.875,112.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
602,57.75,112.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
603,56.625,112.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
604,55.5,112,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
605,55.5,111,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
606,55.5,112,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
607,55.5,112.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
608,55.5,113,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
609,53.75,113.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
610,52,114,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
611,50.25,115,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
612,48.5,116,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
613,0,114,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
614,0,114.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
615,0,115,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
616,0,114,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
617,0,115,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
618,0,114,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
619,0,114.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
620,0,115,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
621,30,114.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
622,60,114,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
623,60,112,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
624,60,111,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
625,60,110,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
626,60,109,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
627,51.4286,109.143,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
628,42.8571,109.286,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
629,34.2857,109.429,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
630,25.7143,109.571,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
631,17.1429,109.714,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
632,8.57143,109.857,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
633,0,110,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
634,0,110.125,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
635,0,110.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
636,0,110.375,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
637,0,110.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
638,0,110.625,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
639,0,110.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
640,0,110.875,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
641,0,111,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
642,0,110.889,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
643,0,110.778,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
644,0,110.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
645,0,110.556,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
646,0,110.444,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
647,0,110.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
648,0,110.222,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
649,0,110.111,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
650,0,110,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
651,0,110.111,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
652,0,110.222,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
653,0,110.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
654,0,110.444,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
655,0,110.556,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
656,0,110.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
657,0,110.778,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
658,0,110.889,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
659,0,111,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
660,0,110,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
661,0,109.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
662,0,109.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
663,0,109,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
664,0,108,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
665,0,107.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
666,0,107,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
667,0,106,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
668,0,105.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
669,0,105,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
670,0,104.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
671,0,104,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
672,0,103.667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
673,0,103.333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
674,0,103,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
675,0,102.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
676,0,102,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
677,0,101.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
678,0,101,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
679,0,100.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
680,0,100,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
681,0,96,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
682,0,93,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
683,0,89,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
684,0,89,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
685,0,88.75,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
686,0,88.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
687,0,88.25,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
688,0,88,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
689,0,87.6667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
690,0,87.3333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
691,0,87,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
692,0,86.2,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
693,0,85.4,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
694,0,84.6,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
695,0,83.8,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
696,0,83,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
697,0,79,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
698,0,81,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
699,0,86,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
700,0,86,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
701,0,82,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
702,0,80,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
703,0,78,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
704,0,77,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
705,0,80,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
706,0,81,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
707,0,83,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
708,0,82,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
709,0,81.6667,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
710,0,81.3333,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
711,0,81,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
712,0,82,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
713,0,83,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
714,0,84,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
715,0,83,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
716,0,83.2,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
717,0,83.4,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
718,0,83.6,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
719,0,83.8,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
720,0,84,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
721,0,85.5,0,0,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
